SalePrice,id
131802.1611122654,2073
190967.40163273178,2074
144186.80632508986,2075
114504.6711939479,2076
145369.10259136447,2077
116676.84018211188,2078
135695.12911183285,2079
119797.62237846985,2080
124781.41115637285,2081
118285.76625636927,2082
141636.031615403,2083
108446.78422686961,2084
109965.64032913114,2085
119220.06581653237,2086
121713.78575768712,2087
98078.57771494228,2088
81159.20412272638,2089
124064.96150741479,2090
95184.2485334831,2091
116839.20487864006,2092
111905.94527521826,2093
106595.63560816036,2094
143894.85301444412,2095
84369.09402483529,2096
96266.46982105894,2097
146645.42864784243,2098
58057.32442406047,2099
77563.72991727905,2100
102993.2008591572,2101
129383.80159329166,2102
98485.5778886798,2103
138116.44084254513,2104
121137.10588695497,2105
59048.22838227051,2106
191366.82056050212,2107
111000.75340860474,2108
105765.82122010361,2109
126427.84312539294,2110
134959.07844877586,2111
134405.7628635853,2112
114241.73829496496,2113
120953.02506526491,2114
155598.35961022333,2115
113943.89018308088,2116
151545.30813167262,2117
117980.75696162788,2118
114318.67579332147,2119
111079.92491711605,2120
89815.37157378357,2121
111004.0950222311,2122
84175.64997199735,2123
158340.19313411968,2124
127429.8379073086,2125
142523.32388707888,2126
160664.7005162604,2127
128307.28313459363,2128
95647.82413821232,2129
128973.98524766743,2130
138208.57384699426,2131
111096.2492815002,2132
120182.66805747543,2133
118707.35338439087,2134
96987.2863596446,2135
68159.65604321247,2136
102030.61490361659,2137
119238.40171722221,2138
143253.0894326741,2139
134536.52202215034,2140
163997.82505914714,2141
118498.91221354337,2142
143022.3616540035,2143
115179.86080453052,2144
133329.05258561252,2145
172917.20702644342,2146
142843.9260848066,2147
130986.11566652697,2148
150826.16589779913,2149
224307.70002039417,2150
119172.8784381644,2151
173063.8746302687,2152
172297.18086397246,2153
103662.09802818928,2154
146875.95595175173,2155
269311.3973244509,2156
235605.21559352716,2157
229553.96283339814,2158
209556.89302474575,2159
183739.9367720286,2160
245134.2561041567,2161
490153.1472350082,2162
354144.365195484,2163
245892.34477147076,2164
201426.54052408363,2165
157691.11582254374,2166
219227.57605961993,2167
185881.01494016513,2168
189974.23715570066,2169
217493.4567067016,2170
154064.43756035034,2171
128246.76802032371,2172
170643.35093762417,2173
225442.17219479778,2174
304017.84350045695,2175
307886.38626231,2176
239448.16570302675,2177
211520.33595463767,2178
134104.35742465584,2179
219579.5568728311,2180
189209.8250594991,2181
229957.599865622,2182
190043.74583767584,2183
119395.96111157554,2184
125184.71208349755,2185
154393.0908568732,2186
156247.11149777114,2187
157873.96814848678,2188
395221.95285415865,2189
82086.22817180083,2190
82763.68681210866,2191
85596.52371285266,2192
108230.11312016637,2193
102683.8974646415,2194
101114.71001701515,2195
97566.59695801677,2196
116082.67985943993,2197
154424.06371024973,2198
177206.2960315406,2199
144358.02700323574,2200
137434.50108470232,2201
199440.96400681612,2202
132703.13004420363,2203
162472.9898313945,2204
111649.90643286367,2205
132120.5659561217,2206
221860.61072714548,2207
272525.95024000626,2208
237838.8227865741,2209
124112.45036200342,2210
115547.49507416332,2211
120837.93339556427,2212
96930.55998528464,2213
128652.23652767608,2214
100921.59149564338,2215
139226.05731255436,2216
66136.46947193003,2217
73135.51581961449,2218
71770.2762054558,2219
71491.97326994198,2220
293926.5697672121,2221
265908.9588232374,2222
297063.82267745986,2223
215928.36648222778,2224
124904.57080675052,2225
193110.97528294305,2226
194334.46602290796,2227
256928.79885025957,2228
264601.5348502364,2229
148438.5199215445,2230
207771.0095978575,2231
174459.449480179,2232
171926.83284032816,2233
229942.46372678777,2234
217191.36467881716,2235
273360.1632843248,2236
347010.16325435636,2237
202045.60693020164,2238
114188.73543626662,2239
155102.287375842,2240
151119.67511975046,2241
123966.40978986508,2242
133176.5257953279,2243
104238.48811070324,2244
101538.27952020473,2245
132767.47936214448,2246
127136.55113403214,2247
126082.97857522742,2248
118192.19819173295,2249
128016.99084347162,2250
101734.67345780031,2251
190496.69320250742,2252
149891.4283176255,2253
174150.90597640772,2254
187408.3341305036,2255
175441.20945034974,2256
219690.19121975204,2257
155885.08603044154,2258
178482.46771008475,2259
167578.90683988677,2260
184261.08414984684,2261
199829.80705309808,2262
351242.54426369735,2263
531571.6673875329,2264
180422.46717839348,2265
278789.0058199356,2266
385486.1563287111,2267
401552.32946412085,2268
151863.49320376068,2269
191425.56979259045,2270
215703.05219219803,2271
188469.19359087065,2272
157874.9781169698,2273
181794.13366808137,2274
162313.1894300622,2275
184672.20048240438,2276
184533.6878399188,2277
148271.3585722691,2278
115958.84811909612,2279
115649.03707280633,2280
164506.90533194316,2281
177734.45064744377,2282
112479.68580791767,2283
109773.2783473778,2284
147570.1360151952,2285
119612.44090268628,2286
353471.27996240766,2287
270267.8477164956,2288
389100.17561263277,2289
481949.29142436903,2290
310498.32174517843,2291
458946.6296422401,2292
523414.5076942006,2293
409019.20687869954,2294
524071.7853340974,2295
310702.4388797489,2296
324043.1729528288,2297
325772.72537475225,2298
369270.9286036438,2299
339585.8993033398,2300
283232.4223664374,2301
243333.34776757887,2302
235419.10245415516,2303
255354.06310395987,2304
187612.15813854657,2305
183091.2570491673,2306
187353.49519102465,2307
215752.87791924857,2308
266377.07441776455,2309
202753.20091048468,2310
204744.99604898778,2311
169261.30798014777,2312
167664.8174310751,2313
170007.82900113813,2314
177442.98994734974,2315
196189.31757849184,2316
186962.80446623152,2317
173736.93144893483,2318
179283.51863590974,2319
183067.50341206012,2320
238514.0870252921,2321
180208.7213973833,2322
183832.73184319405,2323
179909.61707092196,2324
215686.7576349245,2325
169922.9312404886,2326
198450.0405128145,2327
224860.32823513166,2328
189365.68291091078,2329
184733.29192298738,2330
371930.1003308847,2331
419384.4144240113,2332
330873.4183915936,2333
244772.51767123572,2334
257702.89488582875,2335
324338.04017320054,2336
202503.94693997424,2337
272468.6459338136,2338
217642.47857975672,2339
426659.7236626229,2340
221033.49971351284,2341
226991.33631369693,2342
222078.94544256324,2343
222821.48573693866,2344
242451.0732363814,2345
209556.54864559497,2346
194876.76202154317,2347
233055.6422511007,2348
164455.57282911823,2349
297318.12828137033,2350
247057.74839117422,2351
251168.81357418504,2352
237826.7060174499,2353
142670.8000047138,2354
147266.74385563435,2355
142921.60516997954,2356
188383.2409248812,2357
189718.35171280932,2358
137161.81701815434,2359
114011.21104134862,2360
150373.7307312611,2361
273107.20475785434,2362
127374.81921469548,2363
153405.96602359295,2364
219813.64460561128,2365
188656.07677165637,2366
215219.59238082386,2367
211517.63848655074,2368
214445.5996373848,2369
161938.23868417932,2370
160692.57945843786,2371
190529.942126398,2372
280844.5901352885,2373
328722.65863666625,2374
240721.10262740075,2375
308346.76060843904,2376
389185.17604534293,2377
137233.2351505264,2378
221662.74794439712,2379
145295.76751224507,2380
174152.01923096162,2381
211708.0851325584,2382
202112.17159815153,2383
248520.6652773289,2384
163211.9278863846,2385
126560.49196309253,2386
130449.67190822182,2387
103444.0399878021,2388
113283.80740392867,2389
131952.4128024904,2390
140915.7014104313,2391
109493.82106233176,2392
164758.3907503565,2393
133652.71569358208,2394
216606.70831780997,2395
135466.8959401704,2396
219090.28836443948,2397
133284.2183866405,2398
67390.00037721232,2399
70257.88809873666,2400
123210.92240403878,2401
126619.84850096787,2402
149575.20510438527,2403
143938.77083399045,2404
155428.37740179707,2405
139476.09460748293,2406
121363.10117824688,2407
144959.9189110628,2408
115560.19386814749,2409
178055.55722143763,2410
109801.10761274585,2411
145540.22904633888,2412
122861.30839956601,2413
144397.48752434875,2414
133259.3602866141,2415
123881.19652426404,2416
127000.63244361256,2417
126496.60852579509,2418
116989.1739476034,2419
119094.66969099213,2420
138883.6467252858,2421
105993.00612114479,2422
101681.47191146648,2423
156876.90597014257,2424
239963.4306682174,2425
122318.56622503814,2426
117775.81065668711,2427
184949.59717025625,2428
106242.79984098567,2429
129520.9074994271,2430
104617.49497500903,2431
136243.86679387942,2432
136756.3308743458,2433
132921.6669461469,2434
145622.6793469249,2435
100668.7287427533,2436
100625.31232983124,2437
117817.8652255239,2438
105212.22575606151,2439
123377.0400967866,2440
96973.20477515811,2441
100446.06862149437,2442
127044.58837946854,2443
125932.89647365685,2444
84817.73674974599,2445
128424.01088052514,2446
178268.76404781235,2447
118097.46524181163,2448
111807.80472105619,2449
148741.48166466126,2450
120877.9767040491,2451
192752.35317071684,2452
92695.51595357558,2453
113374.85053112524,2454
117386.00797367039,2455
125919.26264914515,2456
128533.86416889056,2457
125184.0482081444,2458
105962.52746081167,2459
138568.1607747871,2460
121428.16404505508,2461
130546.11287782558,2462
114100.97175921364,2463
171918.69540210548,2464
136512.6101734194,2465
108163.12820363892,2466
129792.88900291026,2467
80851.01684506265,2468
77982.48100490568,2469
206032.16074408827,2470
215248.97583062324,2471
165236.74062868406,2472
112344.43446376597,2473
74391.32617928895,2474
234881.569193226,2475
111876.92076470751,2476
117862.16773036959,2477
144050.21359843665,2478
100057.36066274873,2479
145390.49013566985,2480
114524.97709050737,2481
122563.43958590667,2482
105860.20308432818,2483
120541.63419538592,2484
118287.43043678193,2485
139888.57043368122,2486
175798.75325439303,2487
165460.87364908552,2488
152486.27335527292,2489
136337.3135815545,2490
94725.56040677945,2491
186966.936637073,2492
145710.10967594743,2493
149857.61343502445,2494
89668.06741898952,2495
261224.01031210803,2496
154029.68788505235,2497
105440.21418263378,2498
87285.5193636154,2499
123583.71660944298,2500
131496.7922697318,2501
141904.25827900248,2502
95170.80344337157,2503
205030.38548232734,2504
219375.99959429237,2505
263900.3151883477,2506
311781.5041949649,2507
263127.88785073766,2508
214611.36223863528,2509
219849.43826754225,2510
177500.95993802737,2511
209632.24253141673,2512
220398.2944262344,2513
265834.78642005956,2514
145032.2814934079,2515
170688.8398422388,2516
145330.32773435072,2517
146013.10614039243,2518
224771.7305865212,2519
211214.33858425624,2520
188788.92480902374,2521
219988.13336202517,2522
120256.4322009941,2523
124310.41409828924,2524
142837.39369109098,2525
133897.344629708,2526
109451.97678356325,2527
124736.45305551044,2528
128094.17931264578,2529
128241.37360069138,2530
262015.05440724845,2531
232806.16300914885,2532
195762.69403693403,2533
227493.97040296902,2534
311936.1453415249,2535
229279.09297124922,2536
227853.2488855375,2537
184916.3863338453,2538
189682.48736614775,2539
178621.15172724775,2540
181322.81420795037,2541
155562.3775558989,2542
120352.24182422465,2543
118455.82052276134,2544
127929.56540782377,2545
131606.47673515356,2546
145236.15736668196,2547
161753.13413727374,2548
161940.25187716007,2549
2095627.7762339255,2550
141343.52035763522,2551
132667.917869817,2552
77400.48967189423,2553
92364.40359728686,2554
121513.2616195031,2555
100732.89011818063,2556
107892.38336748634,2557
157564.08184685186,2558
129066.66195580421,2559
146692.72914016442,2560
147521.17077167443,2561
130122.26957340441,2562
147632.58206987975,2563
188697.56238210094,2564
136177.5044640836,2565
145294.23996511762,2566
139667.95729222594,2567
217458.67520550836,2568
226522.9755715226,2569
120677.63701464492,2570
183239.64258958606,2571
156561.71197051374,2572
234905.65298702294,2573
336741.6157911726,2574
123673.94397945383,2575
113754.22364892221,2576
127174.88875435885,2577
88372.94334576599,2578
63939.298452150506,2579
88739.74537281171,2580
110573.53956155005,2581
112074.51827241329,2582
292276.49269682815,2583
180603.86310392772,2584
184663.92221136304,2585
232142.60827797174,2586
211198.1323784056,2587
143708.52819466082,2588
151579.91557688484,2589
212148.03650363992,2590
263812.5394054462,2591
214572.86366490115,2592
245511.19555171995,2593
180258.3650219944,2594
197838.01206672558,2595
314844.9073467037,2596
178445.50507180844,2597
279510.9484503486,2598
336815.9646982098,2599
176456.98597632346,2600
136760.12218469477,2601
87279.2318513062,2602
93257.79144190397,2603
92725.95194641716,2604
85297.79829862322,2605
138432.75057339735,2606
219828.59196027866,2607
203601.9814100306,2608
175955.32010112226,2609
108513.57941680215,2610
124313.47489194707,2611
159066.9981527613,2612
129133.94202599578,2613
121082.58441291486,2614
150654.4983182534,2615
143094.06697429484,2616
188520.22859055962,2617
199912.18271511534,2618
206474.4984548506,2619
189680.14352827374,2620
171564.43577112834,2621
181174.66024399875,2622
242091.53491224963,2623
299755.01509842736,2624
304623.30862977,2625
170838.27859483,2626
164492.19170166858,2627
443954.5415356883,2628
521953.5492464049,2629
339923.95678495883,2630
496634.01161070995,2631
401785.826543053,2632
289425.5078601756,2633
418585.02798778826,2634
153500.18872468066,2635
175880.49285199234,2636
173516.6368018491,2637
258644.48178476066,2638
180959.34595397534,2639
151703.44644310314,2640
103271.87259742344,2641
189429.49467635373,2642
110591.98016181236,2643
116279.72334216988,2644
114183.05535519995,2645
101062.8372357674,2646
111034.04129895444,2647
149425.94567111286,2648
150513.86411298026,2649
144880.16144780672,2650
139495.9354935022,2651
402950.81320761587,2652
248003.43658994223,2653
246597.0218291691,2654
403680.51220259495,2655
314577.6436439036,2656
345597.23728643777,2657
292932.1732777199,2658
294044.18083013623,2659
342328.57297714637,2660
359783.43992490385,2661
361020.87355631246,2662
278690.8914558792,2663
256048.13240602048,2664
329308.13929021644,2665
278382.9318666458,2666
165177.2618039468,2667
174705.91415459279,2668
180219.89374763757,2669
283822.60758531326,2670
184602.4174031743,2671
192419.27233135185,2672
199958.30008805462,2673
191753.2616659151,2674
167029.8147194451,2675
190319.78117745311,2676
197667.2270875967,2677
266671.38256416697,2678
270490.7298027333,2679
279163.783044158,2680
419719.7862221696,2681
335655.5473337155,2682
613330.2464617314,2683
313543.3556735119,2684
349402.73262496496,2685
248257.57180534367,2686
317485.21599906875,2687
206753.01491902542,2688
202722.44728101327,2689
455771.40491163055,2690
179723.1290958939,2691
141059.33718850155,2692
199491.7571132302,2693
136657.42557628304,2694
188879.88962238963,2695
181402.0651813056,2696
194358.02491786826,2697
200501.57401558565,2698
173607.2806111255,2699
151585.32703931487,2700
149305.00993608142,2701
108671.10409042554,2702
130006.41570948719,2703
135837.72583389794,2704
108963.13276865604,2705
108412.8061157595,2706
123459.7322230928,2707
124774.57057557032,2708
102761.20551831616,2709
120667.0959052614,2710
321605.6768974132,2711
428514.90602164617,2712
170912.73877677586,2713
155129.11098460524,2714
168503.18369371665,2715
150595.2933062418,2716
196353.19766431558,2717
217706.857371044,2718
144070.40403235066,2719
174837.46800089025,2720
127247.71955750823,2721
159036.15451198965,2722
138936.29063152918,2723
118543.6800559064,2724
123897.81300352783,2725
145813.20273417936,2726
168101.33773745125,2727
175049.97052188189,2728
146031.1533273774,2729
138081.04198701642,2730
131167.40425385346,2731
125351.3108239348,2732
156697.86341932378,2733
